Index,ID,Obdobie (rok),Organizácia - typ súdu,Organizácia - skratka,TČ P Z OZ,Dôvody väzby (zoznam spolu),Väzba trvá / skončila / vec vrátená,71a,71b,71c,Dátum vzatia do väzby - dátum a čas,Začiatok súdnej väzby - dátum,Začiatok väzby na súde I. stupňa - dátum,Začiatok väzby na súde II. stupňa - dátum,Dátum rozhodnutia súdu II. stupňa,Dôvod skončenia väzby,Vec je na odvolacom súde,Dotazník - podkategória,Väzba skončila na súde I. stupňa - dátum a čas,Väzba skončila na súde II. stupňa - dátum a čas
9034,1,2020,KS,KS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2020-03-11 00:00:00,,11. 3. 2020,2020-10-13 00:00:00,,01 - odsúdením,,V 5-12,,2020-12-02 00:00:00
9035,1,2020,KS,KS Prešov,P,,03 - väzba trvá na súde II. stupňa,,,,2020-05-26 00:00:00,,13. 10. 2020,2020-12-07 00:00:00,,,,V 5-12,,
9036,1,2020,KS,KS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2019-08-13 00:00:00,,15. 1. 2020,2020-05-21 00:00:00,,01 - odsúdením,,V 5-12,,2020-06-17 00:00:00
9037,1,2020,KS,KS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2018-05-10 00:00:00,,22. 10. 2018,2020-02-14 00:00:00,,01 - odsúdením,,V 5-12,,2020-04-01 00:00:00
9038,1,2020,KS,KS Prešov,Z,,03 - väzba trvá na súde II. stupňa,,,,2019-01-28 00:00:00,,26. 7. 2019,2020-10-16 00:00:00,,,,V 5-12,,
9039,1,2020,KS,KS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2019-11-07 00:00:00,,14. 2. 2020,2020-07-03 00:00:00,,01 - odsúdením,,V 5-12,,2020-07-22 00:00:00
9040,1,2020,KS,KS Prešov,P,,02 - väzba skončila na súde II. stupňa,,,,2019-12-09 00:00:00,,20. 3. 2020,2020-06-01 00:00:00,,01 - odsúdením,,V 5-12,,2020-06-18 00:00:00
9041,1,2020,KS,KS Prešov,P,,02 - väzba skončila na súde II. stupňa,,,,2019-09-19 00:00:00,,9. 12. 2019,2020-03-11 00:00:00,,01 - odsúdením,,V 5-12,,2020-04-16 00:00:00
9042,1,2020,KS,KS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2018-02-01 00:00:00,,28. 11. 2018,2020-05-07 00:00:00,,01 - odsúdením,,V 5-12,,2020-08-12 00:00:00
9043,1,2020,KS,KS Prešov,OZ,,03 - väzba trvá na súde II. stupňa,,,,2019-11-20 00:00:00,,9. 4. 2020,2020-09-18 00:00:00,,,,V 5-12,,
9044,1,2020,KS,KS Prešov,P,,02 - väzba skončila na súde II. stupňa,,,,2019-06-20 00:00:00,,4. 10. 2019,2020-02-13 00:00:00,,01 - odsúdením,,V 5-12,,2020-03-18 00:00:00
9045,1,2020,KS,KS Prešov,Z,,03 - väzba trvá na súde II. stupňa,,,,2018-07-29 00:00:00,,7. 5. 2019,2020-11-27 00:00:00,,,,V 5-12,,
9046,1,2020,KS,KS Prešov,P,,02 - väzba skončila na súde II. stupňa,,,,2020-01-12 00:00:00,,12. 3. 2020,2020-07-06 00:00:00,,01 - odsúdením,,V 5-12,,2020-09-09 00:00:00
9047,1,2020,KS,KS Prešov,OZ,,02 - väzba skončila na súde II. stupňa,,,,2019-11-11 00:00:00,,16. 6. 2020,2020-09-11 00:00:00,,01 - odsúdením,,V 5-12,,2020-10-28 00:00:00
9048,1,2020,KS,KS Trenčín,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-02-04 00:00:00,,22. 7. 2019,2019-12-06 00:00:00,,05 - zrušené a vrátené,,V 5-12,,2020-01-31 00:00:00
9049,1,2020,KS,KS Trenčín,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-02-04 00:00:00,,22. 7. 2019,2020-04-20 00:00:00,,01 - odsúdením,,V 5-12,,2020-06-04 00:00:00
9050,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-02-03 00:00:00,,7. 7. 2020,2020-11-26 00:00:00,,01 - odsúdením,,V 5-12,,2021-01-18 00:00:00
9051,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-11-15 00:00:00,,27. 12. 2019,2020-09-07 00:00:00,,01 - odsúdením,,V 5-12,,2020-09-24 00:00:00
9052,1,2020,KS,KS Trenčín,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-08-26 00:00:00,,24. 2. 2020,2020-07-13 00:00:00,,01 - odsúdením,,V 5-12,,2020-09-07 00:00:00
9053,1,2020,KS,KS Trenčín,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-01-31 00:00:00,,9. 7. 2019,2019-11-13 00:00:00,,01 - odsúdením,,V 5-12,,2020-01-08 00:00:00
9054,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-02-18 00:00:00,,24. 6. 2020,2020-12-10 00:00:00,,01 - odsúdením,,V 5-12,,2021-01-12 00:00:00
9055,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-06-06 00:00:00,,28. 8. 2019,2019-11-22 00:00:00,,01 - odsúdením,,V 5-12,,2020-01-09 00:00:00
9056,1,2020,KS,KS Trenčín,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá na súde II. stupňa,1,,1,2020-03-30 00:00:00,,25. 8. 2020,2020-12-31 00:00:00,,,,V 5-12,,
9057,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-11-02 00:00:00,,18. 2. 2020,2020-05-22 00:00:00,,01 - odsúdením,,V 5-12,,2020-06-18 00:00:00
9058,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-09-20 00:00:00,,14. 1. 2020,2020-03-10 00:00:00,,01 - odsúdením,,V 5-12,,2020-04-29 00:00:00
9059,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,03 - väzba trvá na súde II. stupňa,,,1,2020-07-09 00:00:00,,11. 9. 2020,2020-12-28 00:00:00,,,,V 5-12,,
9060,1,2020,KS,KS Trenčín,OZ,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-11-10 00:00:00,,21. 2. 2020,2020-06-05 00:00:00,,01 - odsúdením,,V 5-12,,2020-08-11 00:00:00
9061,1,2020,KS,KS Trenčín,P,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2020-02-16 00:00:00,,21. 4. 2020,2020-05-29 00:00:00,,05 - zrušené a vrátené,,V 5-12,,2020-06-17 00:00:00
9062,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-04-02 00:00:00,,3. 8. 2020,2020-11-13 00:00:00,,01 - odsúdením,,V 5-12,,2020-12-08 00:00:00
9063,1,2020,KS,KS Trenčín,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-01-31 00:00:00,,9. 7. 2019,2019-11-13 00:00:00,,01 - odsúdením,,V 5-12,,2020-01-08 00:00:00
9064,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-11-08 00:00:00,,6. 4. 2020,2020-06-23 00:00:00,,11 - inak,,V 5-12,,2020-06-29 00:00:00
9065,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-11-08 00:00:00,,6. 4. 2020,2020-07-09 00:00:00,,01 - odsúdením,,V 5-12,,2020-09-30 00:00:00
9066,1,2020,KS,KS Trenčín,OZ,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-05-28 00:00:00,,31. 8. 2020,2020-11-03 00:00:00,,01 - odsúdením,,V 5-12,,2020-12-03 00:00:00
9067,1,2020,KS,KS Trenčín,Z,"02 - podľa § 71 (1) b/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,,1,1,2019-11-18 00:00:00,,17. 3. 2020,2020-08-17 00:00:00,,01 - odsúdením,,V 5-12,,2020-09-24 00:00:00
9068,1,2020,KS,KS Trenčín,OZ,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-10-24 00:00:00,,13. 2. 2020,2020-06-25 00:00:00,,01 - odsúdením,,V 5-12,,2020-08-17 00:00:00
9069,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-01-12 00:00:00,,29. 4. 2020,2020-07-09 00:00:00,,01 - odsúdením,,V 5-12,,2020-08-18 00:00:00
9070,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-06-28 00:00:00,,4. 11. 2019,2020-02-13 00:00:00,,01 - odsúdením,,V 5-12,,2020-03-03 00:00:00
9071,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-01-19 00:00:00,,27. 5. 2019,2020-01-14 00:00:00,,01 - odsúdením,,V 5-12,,2020-02-18 00:00:00
9072,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-05-23 00:00:00,,1. 10. 2020,2020-11-23 00:00:00,,01 - odsúdením,,V 5-12,,2020-12-14 00:00:00
9073,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-03-11 00:00:00,,13. 3. 2020,2020-07-03 00:00:00,,01 - odsúdením,,V 5-12,,2020-07-22 00:00:00
9074,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-02-04 00:00:00,,7. 4. 2020,2020-05-22 00:00:00,,01 - odsúdením,,V 5-12,,2020-06-22 00:00:00
9075,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-04-08 00:00:00,,24. 8. 2020,2020-11-25 00:00:00,,01 - odsúdením,,V 5-12,,2020-12-09 00:00:00
9076,1,2020,KS,KS Trenčín,OZ,03 - podľa § 71 (1) c/,03 - väzba trvá na súde II. stupňa,,,1,2020-06-10 00:00:00,,20. 11. 2020,2020-12-28 00:00:00,,,,V 5-12,,
9077,1,2020,KS,KS Trenčín,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-08-10 00:00:00,,17. 12. 2019,2020-02-13 00:00:00,,01 - odsúdením,,V 5-12,,2020-03-16 00:00:00
9078,1,2020,KS,KS Trenčín,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2020-01-06 00:00:00,,6. 1. 2020,2020-04-15 00:00:00,,01 - odsúdením,,V 5-12,,2020-06-02 00:00:00
9079,1,2020,KS,KS Trenčín,OZ,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-06-13 00:00:00,,4. 2. 2020,2020-03-18 00:00:00,,01 - odsúdením,,V 5-12,,2020-04-30 00:00:00
9080,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,03 - väzba trvá na súde II. stupňa,,,1,2020-06-05 00:00:00,,13. 10. 2020,2021-01-11 00:00:00,,,,V 5-12,,
9081,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-01-11 00:00:00,,26. 5. 2020,2020-10-15 00:00:00,,01 - odsúdením,,V 5-12,,2020-12-01 00:00:00
9082,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-11-16 00:00:00,,25. 3. 2020,2020-07-02 00:00:00,,11 - inak,,V 5-12,,2020-07-16 00:00:00
9083,1,2020,KS,KS Trenčín,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2018-03-08 00:00:00,,20. 7. 2018,2020-08-27 00:00:00,,01 - odsúdením,,V 5-12,,2020-10-15 00:00:00
9084,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-02-19 00:00:00,,18. 11. 2019,2020-03-06 00:00:00,,01 - odsúdením,,V 5-12,,2020-04-07 00:00:00
9085,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-04-21 00:00:00,,10. 7. 2020,2020-09-29 00:00:00,,01 - odsúdením,,V 5-12,,2020-10-19 00:00:00
9086,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-03-05 00:00:00,,1. 6. 2020,2020-10-01 00:00:00,,01 - odsúdením,,V 5-12,,2020-12-09 00:00:00
9087,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-04-13 00:00:00,,27. 7. 2020,2020-08-31 00:00:00,,05 - zrušené a vrátené,,V 5-12,,2020-09-16 00:00:00
9088,1,2020,KS,KS Trenčín,P,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2020-03-21 00:00:00,,6. 5. 2020,2020-06-29 00:00:00,,01 - odsúdením,,V 5-12,,2020-07-23 00:00:00
9089,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-04-29 00:00:00,,19. 6. 2020,2020-08-28 00:00:00,,01 - odsúdením,,V 5-12,,2020-10-12 00:00:00
9090,1,2020,KS,KS Trenčín,P,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2020-01-20 00:00:00,,15. 7. 2020,2020-11-19 00:00:00,,01 - odsúdením,,V 5-12,,2020-12-14 00:00:00
9091,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-04-18 00:00:00,,27. 7. 2020,2020-12-02 00:00:00,,01 - odsúdením,,V 5-12,,2020-12-17 00:00:00
9092,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-12-07 00:00:00,,21. 2. 2020,2020-05-21 00:00:00,,01 - odsúdením,,V 5-12,,2020-06-18 00:00:00
9093,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-03-24 00:00:00,,6. 5. 2020,2020-06-29 00:00:00,,01 - odsúdením,,V 5-12,,2020-08-13 00:00:00
9094,1,2020,KS,KS Trenčín,OZ,"01 - podľa § 71 (1) a/,02 - podľa § 71 (1) b/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,1,1,2019-07-23 00:00:00,,9. 12. 2019,2020-03-02 00:00:00,,01 - odsúdením,,V 5-12,,2020-04-16 00:00:00
9095,1,2020,KS,KS Trenčín,OZ,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2018-12-17 00:00:00,,29. 4. 2019,2020-05-06 00:00:00,,05 - zrušené a vrátené,,V 5-12,,2020-06-19 00:00:00
9096,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-04-21 00:00:00,,2. 7. 2020,2020-09-28 00:00:00,,01 - odsúdením,,V 5-12,,2020-10-26 00:00:00
9097,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-05-12 00:00:00,,5. 8. 2020,2020-10-12 00:00:00,,01 - odsúdením,,V 5-12,,2020-11-09 00:00:00
9098,1,2020,KS,KS Trenčín,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-11-13 00:00:00,,25. 2. 2020,2020-05-28 00:00:00,,01 - odsúdením,,V 5-12,,2020-06-16 00:00:00
9099,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,03 - väzba trvá na súde II. stupňa,,,1,2020-02-20 00:00:00,,13. 7. 2020,2020-10-30 00:00:00,,,,V 5-12,,
9100,1,2020,KS,KS Trenčín,P,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-07-12 00:00:00,,14. 11. 2019,2020-01-07 00:00:00,,01 - odsúdením,,V 5-12,,2020-02-11 00:00:00
9101,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-07-24 00:00:00,,7. 11. 2019,2020-01-13 00:00:00,,01 - odsúdením,,V 5-12,,2020-02-24 00:00:00
9102,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-06-13 00:00:00,,4. 2. 2020,2020-03-18 00:00:00,,01 - odsúdením,,V 5-12,,2020-04-30 00:00:00
9103,1,2020,KS,KS Trenčín,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-04-03 00:00:00,,18. 9. 2019,2019-11-20 00:00:00,,01 - odsúdením,,V 5-12,,2020-01-08 00:00:00
9104,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-07-25 17:50:00,,7. 10. 2019,2019-12-02 00:00:00,,01 - odsúdením,,V 5-12,,2020-01-15 00:00:00
9105,1,2020,KS,KS Trenčín,P,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2020-01-09 00:00:00,,23. 3. 2020,2020-05-15 00:00:00,,01 - odsúdením,,V 5-12,,2020-06-16 00:00:00
9106,1,2020,KS,KS Trenčín,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2020-05-21 00:00:00,,21. 5. 2020,2020-06-25 00:00:00,,01 - odsúdením,,V 5-12,,2020-07-21 00:00:00
9107,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-06-06 00:00:00,,6. 10. 2020,2020-11-23 00:00:00,,01 - odsúdením,,V 5-12,,2020-12-17 00:00:00
9108,1,2020,KS,KS Trenčín,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-07-15 00:00:00,,20. 12. 2019,2020-03-17 00:00:00,,01 - odsúdením,,V 5-12,,2020-04-29 00:00:00
9109,1,2020,KS,KS Trenčín,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2020-03-20 00:00:00,,1. 6. 2020,2020-07-07 00:00:00,,01 - odsúdením,,V 5-12,,2020-08-13 00:00:00
9110,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-12-20 00:00:00,,3. 6. 2020,2020-08-24 00:00:00,,01 - odsúdením,,V 5-12,,2020-10-13 00:00:00
9111,1,2020,KS,KS Trenčín,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-11-04 00:00:00,,27. 2. 2020,2020-04-30 00:00:00,,01 - odsúdením,,V 5-12,,2020-05-21 00:00:00
9112,1,2020,KS,KS Trenčín,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-06-06 00:00:00,,9. 10. 2019,2020-02-19 00:00:00,,05 - zrušené a vrátené,,V 5-12,,2020-03-12 00:00:00
9113,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-09-30 00:00:00,,27. 2. 2020,2020-06-29 00:00:00,,01 - odsúdením,,V 5-12,,2020-07-28 00:00:00
9114,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-07-17 00:00:00,,6. 10. 2020,2020-10-28 00:00:00,,01 - odsúdením,,V 5-12,,2020-11-30 00:00:00
9115,1,2020,KS,KS Trenčín,Z,"02 - podľa § 71 (1) b/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,,1,1,2018-12-05 00:00:00,,5. 11. 2019,2020-04-24 00:00:00,,01 - odsúdením,,V 5-12,,2020-06-25 00:00:00
9116,1,2020,KS,KS Trenčín,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-06-22 00:00:00,,19. 2. 2020,2020-07-17 00:00:00,,05 - zrušené a vrátené,,V 5-12,,2020-09-30 00:00:00
9117,1,2020,KS,KS Trenčín,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-04-03 00:00:00,,18. 9. 2019,2019-11-20 00:00:00,,01 - odsúdením,,V 5-12,,2020-01-08 00:00:00
9118,1,2020,KS,KS Trenčín,OZ,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-06-13 00:00:00,,4. 2. 2020,2020-03-18 00:00:00,,01 - odsúdením,,V 5-12,,2020-04-30 00:00:00
9119,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-10-16 00:00:00,,17. 2. 2020,2020-06-24 00:00:00,,01 - odsúdením,,V 5-12,,2020-08-17 00:00:00
9120,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-06-18 00:00:00,,11. 10. 2019,2020-01-24 00:00:00,,11 - inak,,V 5-12,,2020-02-18 00:00:00
9121,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-12-18 00:00:00,,31. 3. 2020,2020-07-03 00:00:00,,01 - odsúdením,,V 5-12,,2020-09-09 00:00:00
9122,1,2020,KS,KS Trenčín,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2020-01-29 00:00:00,,12. 3. 2020,2020-06-18 00:00:00,,05 - zrušené a vrátené,,V 5-12,,2020-07-22 00:00:00
9123,1,2020,KS,KS Trenčín,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2020-01-29 00:00:00,,12. 3. 2020,2020-09-11 00:00:00,,01 - odsúdením,,V 5-12,,2020-10-19 00:00:00
9124,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-03-23 00:00:00,,25. 5. 2020,2020-08-03 00:00:00,,01 - odsúdením,,V 5-12,,2020-09-03 00:00:00
9125,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-05-31 00:00:00,,23. 7. 2020,2020-10-12 00:00:00,,11 - inak,,V 5-12,,2020-10-15 00:00:00
9126,1,2020,KS,KS Trenčín,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2019-06-11 00:00:00,,6. 11. 2019,2020-09-11 00:00:00,,01 - odsúdením,,V 5-12,,2020-11-10 00:00:00
9127,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-06-13 00:00:00,,21. 10. 2019,2019-12-27 00:00:00,,05 - zrušené a vrátené,,V 5-12,,2020-01-17 00:00:00
9128,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-06-13 00:00:00,,21. 10. 2019,2020-06-22 00:00:00,,01 - odsúdením,,V 5-12,,2020-07-28 00:00:00
9129,1,2020,KS,KS Trenčín,P,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",02 - väzba skončila na súde II. stupňa,1,,1,2020-01-23 00:00:00,,11. 5. 2020,2020-06-29 00:00:00,,01 - odsúdením,,V 5-12,,2020-07-22 00:00:00
9130,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-03-15 00:00:00,,23. 7. 2019,2020-01-29 00:00:00,,01 - odsúdením,,V 5-12,,2020-03-17 00:00:00
9131,1,2020,KS,KS Trenčín,P,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá na súde II. stupňa,1,,1,2020-06-22 00:00:00,,28. 10. 2020,2020-12-30 00:00:00,,,,V 5-12,,
9132,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-12-04 00:00:00,,5. 3. 2020,2020-04-17 00:00:00,,01 - odsúdením,,V 5-12,,2020-05-18 00:00:00
9133,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-12-17 00:00:00,,22. 5. 2020,2020-12-07 00:00:00,,11 - inak,,V 5-12,,2020-12-17 00:00:00
9134,1,2020,KS,KS Trenčín,P,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-03-05 00:00:00,,16. 7. 2019,2019-12-30 00:00:00,,01 - odsúdením,,V 5-12,,2020-02-18 00:00:00
9135,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-10-09 00:00:00,,30. 1. 2020,2020-05-05 00:00:00,,01 - odsúdením,,V 5-12,,2020-06-03 00:00:00
9136,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2020-04-03 00:00:00,,5. 8. 2020,2020-11-02 00:00:00,,01 - odsúdením,,V 5-12,,2020-12-03 00:00:00
9137,1,2020,KS,KS Trenčín,OZ,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-06-12 00:00:00,,4. 2. 2020,2020-03-18 00:00:00,,01 - odsúdením,,V 5-12,,2020-04-30 00:00:00
9138,1,2020,KS,KS Trenčín,P,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá na súde II. stupňa,1,,1,2020-06-13 00:00:00,,16. 10. 2020,2021-01-11 00:00:00,,,,V 5-12,,
9139,1,2020,KS,KS Trenčín,Z,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2018-07-10 00:00:00,,4. 12. 2018,2020-04-24 00:00:00,,05 - zrušené a vrátené,,V 5-12,,2020-06-05 00:00:00
