Dávka,Termín,Veková skupina,Čas publikovania,Počet registrácií
1,2022-01-02,80-84,2022-01-01 19:06:02,3
1,2022-01-02,85-n,2022-01-01 19:06:02,1
1,2022-01-03,00-17,2022-01-01 19:06:02,70
1,2022-01-03,18-19,2022-01-01 19:06:02,30
1,2022-01-03,20-24,2022-01-01 19:06:02,45
1,2022-01-03,25-29,2022-01-01 19:06:02,72
1,2022-01-03,30-34,2022-01-01 19:06:02,85
1,2022-01-03,35-39,2022-01-01 19:06:02,38
1,2022-01-03,40-44,2022-01-01 19:06:02,49
1,2022-01-03,45-49,2022-01-01 19:06:02,26
1,2022-01-03,50-54,2022-01-01 19:06:02,40
1,2022-01-03,55-59,2022-01-01 19:06:02,27
1,2022-01-03,60-64,2022-01-01 19:06:02,146
1,2022-01-03,65-69,2022-01-01 19:06:02,135
1,2022-01-03,70-74,2022-01-01 19:06:02,92
1,2022-01-03,75-79,2022-01-01 19:06:02,47
1,2022-01-03,80-84,2022-01-01 19:06:02,51
1,2022-01-03,85-n,2022-01-01 19:06:02,30
1,2022-01-04,00-17,2022-01-01 19:06:02,200
1,2022-01-04,18-19,2022-01-01 19:06:02,15
1,2022-01-04,20-24,2022-01-01 19:06:02,25
1,2022-01-04,25-29,2022-01-01 19:06:02,27
1,2022-01-04,30-34,2022-01-01 19:06:02,25
1,2022-01-04,35-39,2022-01-01 19:06:02,30
1,2022-01-04,40-44,2022-01-01 19:06:02,25
1,2022-01-04,45-49,2022-01-01 19:06:02,15
1,2022-01-04,50-54,2022-01-01 19:06:02,13
1,2022-01-04,55-59,2022-01-01 19:06:02,17
1,2022-01-04,60-64,2022-01-01 19:06:02,78
1,2022-01-04,65-69,2022-01-01 19:06:02,100
1,2022-01-04,70-74,2022-01-01 19:06:02,52
1,2022-01-04,75-79,2022-01-01 19:06:02,28
1,2022-01-04,80-84,2022-01-01 19:06:02,35
1,2022-01-04,85-n,2022-01-01 19:06:02,27
1,2022-01-05,00-17,2022-01-01 19:06:02,381
1,2022-01-05,18-19,2022-01-01 19:06:02,4
1,2022-01-05,20-24,2022-01-01 19:06:02,16
1,2022-01-05,25-29,2022-01-01 19:06:02,28
1,2022-01-05,30-34,2022-01-01 19:06:02,30
1,2022-01-05,35-39,2022-01-01 19:06:02,21
1,2022-01-05,40-44,2022-01-01 19:06:02,14
1,2022-01-05,45-49,2022-01-01 19:06:02,18
1,2022-01-05,50-54,2022-01-01 19:06:02,9
1,2022-01-05,55-59,2022-01-01 19:06:02,12
1,2022-01-05,60-64,2022-01-01 19:06:02,63
1,2022-01-05,65-69,2022-01-01 19:06:02,78
1,2022-01-05,70-74,2022-01-01 19:06:02,42
1,2022-01-05,75-79,2022-01-01 19:06:02,22
1,2022-01-05,80-84,2022-01-01 19:06:02,12
1,2022-01-05,85-n,2022-01-01 19:06:02,15
1,2022-01-06,25-29,2022-01-01 19:06:02,5
1,2022-01-06,30-34,2022-01-01 19:06:02,4
1,2022-01-06,35-39,2022-01-01 19:06:02,2
1,2022-01-06,40-44,2022-01-01 19:06:02,3
1,2022-01-06,55-59,2022-01-01 19:06:02,1
1,2022-01-06,60-64,2022-01-01 19:06:02,10
1,2022-01-06,65-69,2022-01-01 19:06:02,11
1,2022-01-06,70-74,2022-01-01 19:06:02,8
1,2022-01-06,75-79,2022-01-01 19:06:02,1
1,2022-01-06,80-84,2022-01-01 19:06:02,3
1,2022-01-06,85-n,2022-01-01 19:06:02,3
1,2022-01-07,00-17,2022-01-01 19:06:02,160
1,2022-01-07,18-19,2022-01-01 19:06:02,2
1,2022-01-07,20-24,2022-01-01 19:06:02,7
1,2022-01-07,25-29,2022-01-01 19:06:02,8
1,2022-01-07,30-34,2022-01-01 19:06:02,8
1,2022-01-07,35-39,2022-01-01 19:06:02,9
1,2022-01-07,40-44,2022-01-01 19:06:02,8
1,2022-01-07,45-49,2022-01-01 19:06:02,14
1,2022-01-07,50-54,2022-01-01 19:06:02,21
1,2022-01-07,55-59,2022-01-01 19:06:02,17
1,2022-01-07,60-64,2022-01-01 19:06:02,27
1,2022-01-07,65-69,2022-01-01 19:06:02,25
1,2022-01-07,70-74,2022-01-01 19:06:02,14
1,2022-01-07,75-79,2022-01-01 19:06:02,9
1,2022-01-07,80-84,2022-01-01 19:06:02,7
1,2022-01-07,85-n,2022-01-01 19:06:02,9
1,2022-01-08,20-24,2022-01-01 19:06:02,1
1,2022-01-08,30-34,2022-01-01 19:06:02,5
1,2022-01-08,35-39,2022-01-01 19:06:02,1
1,2022-01-08,40-44,2022-01-01 19:06:02,1
1,2022-01-08,45-49,2022-01-01 19:06:02,1
1,2022-01-08,60-64,2022-01-01 19:06:02,7
1,2022-01-08,65-69,2022-01-01 19:06:02,4
1,2022-01-08,75-79,2022-01-01 19:06:02,2
1,2022-01-08,80-84,2022-01-01 19:06:02,1
1,2022-01-08,85-n,2022-01-01 19:06:02,1
1,2022-01-09,00-17,2022-01-01 19:06:02,1
1,2022-01-09,18-19,2022-01-01 19:06:02,2
1,2022-01-09,20-24,2022-01-01 19:06:02,9
1,2022-01-09,25-29,2022-01-01 19:06:02,7
1,2022-01-09,30-34,2022-01-01 19:06:02,10
1,2022-01-09,35-39,2022-01-01 19:06:02,6
1,2022-01-09,40-44,2022-01-01 19:06:02,2
1,2022-01-09,45-49,2022-01-01 19:06:02,1
1,2022-01-09,50-54,2022-01-01 19:06:02,3
1,2022-01-09,55-59,2022-01-01 19:06:02,2
1,2022-01-09,60-64,2022-01-01 19:06:02,9
1,2022-01-09,65-69,2022-01-01 19:06:02,10
1,2022-01-09,70-74,2022-01-01 19:06:02,4
1,2022-01-09,75-79,2022-01-01 19:06:02,3
1,2022-01-09,80-84,2022-01-01 19:06:02,4
1,2022-01-09,85-n,2022-01-01 19:06:02,2
1,2022-01-10,18-19,2022-01-01 19:06:02,1
1,2022-01-10,20-24,2022-01-01 19:06:02,6
1,2022-01-10,25-29,2022-01-01 19:06:02,5
1,2022-01-10,30-34,2022-01-01 19:06:02,6
1,2022-01-10,35-39,2022-01-01 19:06:02,7
1,2022-01-10,40-44,2022-01-01 19:06:02,3
1,2022-01-10,45-49,2022-01-01 19:06:02,1
1,2022-01-10,50-54,2022-01-01 19:06:02,1
1,2022-01-10,55-59,2022-01-01 19:06:02,5
1,2022-01-10,60-64,2022-01-01 19:06:02,20
1,2022-01-10,65-69,2022-01-01 19:06:02,8
1,2022-01-10,70-74,2022-01-01 19:06:02,10
1,2022-01-10,75-79,2022-01-01 19:06:02,4
1,2022-01-10,80-84,2022-01-01 19:06:02,7
1,2022-01-10,85-n,2022-01-01 19:06:02,3
1,2022-01-12,00-17,2022-01-01 19:06:02,96
1,2022-01-13,00-17,2022-01-01 19:06:02,151
1,2022-01-19,00-17,2022-01-01 19:06:02,20
1,2022-01-26,00-17,2022-01-01 19:06:02,9
2,2022-01-01,00-17,2022-01-01 19:06:02,14
2,2022-01-01,18-19,2022-01-01 19:06:02,1
2,2022-01-01,20-24,2022-01-01 19:06:02,1
2,2022-01-01,25-29,2022-01-01 19:06:02,2
2,2022-01-01,30-34,2022-01-01 19:06:02,4
2,2022-01-01,35-39,2022-01-01 19:06:02,8
2,2022-01-01,45-49,2022-01-01 19:06:02,3
2,2022-01-01,50-54,2022-01-01 19:06:02,1
2,2022-01-01,55-59,2022-01-01 19:06:02,2
2,2022-01-01,60-64,2022-01-01 19:06:02,4
2,2022-01-01,65-69,2022-01-01 19:06:02,4
2,2022-01-01,80-84,2022-01-01 19:06:02,2
2,2022-01-02,18-19,2022-01-01 19:06:02,7
2,2022-01-02,20-24,2022-01-01 19:06:02,21
2,2022-01-02,25-29,2022-01-01 19:06:02,30
2,2022-01-02,30-34,2022-01-01 19:06:02,37
2,2022-01-02,35-39,2022-01-01 19:06:02,33
2,2022-01-02,40-44,2022-01-01 19:06:02,45
2,2022-01-02,45-49,2022-01-01 19:06:02,30
2,2022-01-02,50-54,2022-01-01 19:06:02,20
2,2022-01-02,55-59,2022-01-01 19:06:02,19
2,2022-01-02,60-64,2022-01-01 19:06:02,19
2,2022-01-02,65-69,2022-01-01 19:06:02,10
2,2022-01-02,70-74,2022-01-01 19:06:02,10
2,2022-01-02,75-79,2022-01-01 19:06:02,10
2,2022-01-02,80-84,2022-01-01 19:06:02,3
2,2022-01-02,85-n,2022-01-01 19:06:02,4
2,2022-01-03,00-17,2022-01-01 19:06:02,327
2,2022-01-03,18-19,2022-01-01 19:06:02,144
2,2022-01-03,20-24,2022-01-01 19:06:02,385
2,2022-01-03,25-29,2022-01-01 19:06:02,423
2,2022-01-03,30-34,2022-01-01 19:06:02,494
2,2022-01-03,35-39,2022-01-01 19:06:02,478
2,2022-01-03,40-44,2022-01-01 19:06:02,407
2,2022-01-03,45-49,2022-01-01 19:06:02,377
2,2022-01-03,50-54,2022-01-01 19:06:02,302
2,2022-01-03,55-59,2022-01-01 19:06:02,307
2,2022-01-03,60-64,2022-01-01 19:06:02,238
